,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
10,tour guide,,"March 12, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 12, 2024",Rocky Mountain Scenic Tours Ltd,Calgary (AB),Salary: $18.00 hourly,2832801,,"{'Language Requirement': 'English or French', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Calgary , AB",$ 18.00 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2832801,"Day, Evening, Weekend, Shift, Early Morning, Morning"
11,tour guide,,"April 04, 2024",2024-06-29,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 04, 2024",TOLOCO TOURS INC,Banff (AB),Salary: $20.00 hourly,2864870,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': ['Other benefits']}","244 Jasper way Banff , AB T1L 1A5",$ 20.00 HOUR hourly / 30 hours per week,Term or contract (ending: 2024-10-31) Full time,"Starts as soon as 2024-05-01					
						to
						2024-10-31",2,Job Bank #2864870,"Benefits:
					Other benefits"
12,tour guide,,"June 10, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 10, 2024",Select Journey,Calgary (AB),Salary: $18.00 hourly,2954123,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","Calgary , AB",$ 18.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2954123,Not specified
13,speleology  tour guide,Title posted on indeed.com -Tour Guide,"June 20, 2024",Not specified,,,,"June 20, 2024",Into the Wild Tours,Canmore (AB),Salary: $22.00 to $28.00 hourly,9331242961,https://ca.indeed.com/viewjob?jk=b7de45ca3526ee04&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Canmore , AB",$ 22.00 to $ 28.00 HOUR hourly,Full time,Starts as soon as possible,1 vacancy,indeed.com #9331242961,Not specified
14,tour guide,,"February 29, 2024",2024-06-28,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"February 29, 2024",Select Journey,Calgary (AB),Salary: $18.00 hourly,2817889,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","Calgary , AB",$ 18.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2817889,Not specified
15,tour guide,,"February 29, 2024",2024-06-28,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"February 29, 2024",Tourland Travel Ltd.,Calgary (AB),Salary: $18.00 hourly,2817873,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","Calgary , AB",$ 18.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2817873,"Day, Evening, Weekend, Overtime, Morning"
16,tour guide,,"March 14, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 14, 2024",Sunny Travel Ltd,Calgary (AB),Salary: $18.00 to $19.00 hourly (to be negotiated),2837832,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","Calgary , AB",$ 18.00 to $ 19.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2837832,Not specified
17,tour guide,,"May 14, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 14, 2024",Driver Seat Calgary,Calgary (AB),Salary: $18.00 hourly,2918883,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","3730 108 Ave NE suite #1141 Calgary , AB T3N 1V9",$ 18.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2918883,"Day, Evening, Shift, Morning"
18,speleology  tour guide,Title posted on indeed.com -Tour Guide (Europe) ?? (??),"June 10, 2024",Not specified,,,,"June 10, 2024",Tai Pan Tours,Markham (ON),"Salary: $80,000.00 to $120,000.00 annually",9316957297,https://ca.indeed.com/viewjob?jk=c11052998eb555ef&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Markham , ON","$ 80,000 to $ 120,000 YEAR annually",Not specified,Starts as soon as possible,1 vacancy,indeed.com #9316957297,Not specified
19,speleology  tour guide,Title posted on indeed.com -Tour Guide,"June 11, 2024",Not specified,,,,"June 11, 2024",Friends of Fintry Provincial Park Society,Kelowna (BC),Salary: $20.00 hourly,9319050298,https://ca.indeed.com/viewjob?jk=723c717a039e1fdd&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Kelowna , BC",$ 20.00 HOUR hourly,Full time,Starts as soon as possible,1 vacancy,indeed.com #9319050298,Not specified
20,speleology  tour guide,Title posted on indeed.com -Tour Guide,"June 04, 2024",Not specified,,,,"June 04, 2024",Westar Travel LTD.,Calgary (AB),Salary: $160.00 to $420.00 daily,9309116554,https://ca.indeed.com/viewjob?jk=d1c8794bd197ff9c&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Calgary , AB",$ 160.00 to $ 420.00 DAY daily,Full time,Starts as soon as possible,1 vacancy,indeed.com #9309116554,Not specified
21,travel guide,,"March 15, 2024",2024-07-13,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 15, 2024",Overseas Travels Ltd.,Edmonton (AB),Salary: $28.95 hourly,2838252,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Free parking available']}","Edmonton , AB",$ 28.95 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2838252,"Benefits:
					Other benefits"
22,travel guide,,"March 14, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 14, 2024",Sunny Travel Ltd,Calgary (AB),Salary: $18.00 to $19.00 hourly (to be negotiated),2837887,,"{'Language Requirement': 'English', 'Experience Requirement': 'Will train', 'Benefits': []}","Calgary , AB",$ 18.00 to $ 19.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2837887,Not specified
23,travel guide,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Impression Travel Inc.,Winnipeg (MB),Salary: $17.20 hourly,2947930,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': ['Learning/training paid by employer', 'Paid time off (volunteering or personal days)', 'Team building opportunities', 'Parking available']}","Winnipeg , MB",$ 17.20 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2947930,"Benefits:
					Other benefits"
24,tour guide supervisor,,"April 25, 2024",2024-07-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 25, 2024",Canada Tour System Inc.,Banff (AB),Salary: $24.00 hourly,2893534,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Health care plan', 'Other benefits']}","210 Bear Street, Suite 209 Banff , AB T1L 1B9",$ 24.00 HOUR hourly / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2893534,"Benefits:
					Health benefits, Other benefits"
25,travel guide,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Impression Travel Inc.,Winnipeg (MB),Salary: $17.20 hourly,2947930,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': ['Learning/training paid by employer', 'Paid time off (volunteering or personal days)', 'Team building opportunities', 'Parking available']}","Winnipeg , MB",$ 17.20 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2947930,"Benefits:
					Other benefits"
26,local tour guide,,"April 23, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 23, 2024",Le Vignoble du Ruisseau inc.,Dunham (QC),Salary: $17.00 to $20.00 hourly (to be negotiated),2891711,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","4500 Strobl Dunham , QC J0E 1M0",$ 17.00 to $ 20.00 HOUR hourly (To be negotiated) / 15 to 20 hours per week,Seasonal employment Part time,Starts as soon as 2024-05-11,3,Job Bank #2891711,Weekend
27,tour guide supervisor,,"April 15, 2024",2024-07-14,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 15, 2024",Universal Explorer Inc,Calgary (AB),Salary: $24.00 hourly,2880413,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Calgary , AB",$ 24.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2880413,"Day, Evening, Overtime, Morning"
28,"escort, tour","Title posted on Québec emploi -AGENT, OPÉRATIONS TERRAIN","June 20, 2024",2024-07-05,,,,"June 20, 2024",CORPORATION DU SENTIER DES    CAPS DE CHARLEVOIX,Saint-Tite-des-Caps (QC),Salary: $21.50 hourly,449337,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=449337,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Tite-des-Caps , QC",$ 21.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as 2024-07-25,1 vacancy,Québec emploi #449337,Not specified
29,tour director,Title posted on Québec emploi -directeur touristique directrice touristique,"June 06, 2024",2024-06-28,,,,"June 06, 2024",HERITAGE NEW CARLISLE,New Carlisle (QC),Salary: $20.00 biweekly,446650,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=446650,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","New Carlisle , QC",$ 20 BIWEEKLY bi-weekly / 35 hours per week,Seasonal employment Full time,Starts as soon as 2024-07-25,1 vacancy,Québec emploi #446650,Not specified
30,"guide, sightseeing",,"June 05, 2024",2024-06-28,,,,"June 05, 2024",HERITAGE NEW CARLISLE,New Carlisle (QC),Salary: $17.00 biweekly,445689,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445689,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","New Carlisle , QC",$ 17 BIWEEKLY bi-weekly / 35 hours per week,Seasonal employment Full time,Starts as soon as 2024-07-25,1 vacancy,Québec emploi #445689,Not specified
