,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
23,human resources manager,"Title posted on ApplyToEducation -Human Resources Coordinator - Wellness, Health and Safety","June 22, 2024",2024-08-21,,,,"June 22, 2024",School District #83 (North Okanagan-Shuswap),Salmon Arm (BC),Salary not available,2780928,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=715d6c58-ebdc-4fbe-b47e-85b922152bde&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Salmon Arm , BC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2780928,Not specified
24,human resources manager,Title posted on ApplyToEducation -Human Resources Assistant,"June 25, 2024",2024-08-24,,,,"June 25, 2024",Durham District School Board,Whitby (ON),Salary not available,2781501,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=3aa80026-eb2f-4223-8fbb-61020335340f&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Whitby , ON",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2781501,Not specified
25,human resources manager,,"June 14, 2024",Not specified,,,,"June 14, 2024",Create Career College,Burnaby (BC),Salary: $20.00 to $25.00 hourly,9323722817,https://ca.indeed.com/viewjob?jk=b31005d8da62edbc&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Burnaby , BC",$ 20.00 to $ 25.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9323722817,Not specified
26,human resources manager,"Title posted on ApplyToEducation -Manager of Human Resources (Health, Wellness and Safety)","June 08, 2024",2024-08-07,,,,"June 08, 2024",School District #46 (Sunshine Coast),Gibsons (BC),Salary not available,2776815,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=539ed86a-83b8-48df-878b-18283f0410ed&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Gibsons , BC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2776815,Not specified
27,human resources manager,,"June 18, 2024",Not specified,,,,"June 18, 2024",Proposify,Halifax (NS),Salary not available,9327957822,https://ca.indeed.com/viewjob?jk=dde2d76793beb9d3&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Halifax , NS",Not available,Full time,Starts as soon as possible,1 vacancy,indeed.com #9327957822,Not specified
28,human resources manager,"Title posted on Jobillico -Manager of Human Resources (Health, Wellness and Safety)","June 08, 2024",2024-07-07,,,,"June 08, 2024",School District #46 (Sunshine Coast),Gibsons (BC),Salary not available,13975434,https://www.jobillico.com/en/job-offer/school-district-46-sunshine-coast/manager-of-human-resources-health-wellness-and-safety-/13975434?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Gibsons , BC",Not available,Full time,Starts as soon as possible,1 vacancy,Jobillico #13975434,Not specified
29,human resources manager,Title posted on ApplyToEducation -Human Resources Assistant,"June 25, 2024",2024-08-24,,,,"June 25, 2024",Durham District School Board,Whitby (ON),Salary not available,2781501,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=3aa80026-eb2f-4223-8fbb-61020335340f&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Whitby , ON",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2781501,Not specified
30,human resources manager,Title posted on ApplyToEducation -Human Resources Assistant (Temporary Contract - 12 months),"June 25, 2024",2024-08-24,,,,"June 25, 2024",Durham District School Board,Whitby (ON),Salary not available,2781500,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=81319961-d9e3-4a00-ab7f-1f49e2fcd911&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Whitby , ON",Not available,Permanent employment,Starts as soon as possible,1 vacancy,ApplyToEducation #2781500,Not specified
31,"manager, human resources",Title posted on indeed.com -Manager - Human Resources (Updated Posting),"June 18, 2024",Not specified,,,,"June 18, 2024",Canadian Mental Health Association - Cowichan Valley Branch,Duncan (BC),Salary: $35.00 to $40.00 hourly,9328327483,https://ca.indeed.com/viewjob?jk=0d99cff7f1369f5d&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Duncan , BC",$ 35.00 to $ 40.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9328327483,Not specified
32,human resources manager,"Title posted on ApplyToEducation -Human Resources Coordinator, Ability and Wellness ? Full Time Position","June 11, 2024",2024-08-10,,,,"June 11, 2024",Algonquin and Lakeshore Catholic District School Board,Napanee (ON),Salary not available,2777136,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=43536a96-c83f-4acc-ae28-51d73d11228d&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Napanee , ON",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2777136,Not specified
33,human resources manager,Title posted on ApplyToEducation -Human Resources Coordinator,"May 31, 2024",2024-07-30,,,,"May 31, 2024",School District #37 (Delta),Delta (BC),Salary not available,2774300,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=af318fb7-0d76-47bd-887b-f3a4dca8e504&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Delta , BC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2774300,Not specified
34,"manager, human resources",Title posted on indeed.com -Manager of Human Resources,"June 11, 2024",Not specified,,,,"June 11, 2024",Kateri Memorial Hospital Centre,Kahnawake (QC),"Salary: $78,482.00 to $102,026.00 annually",9318691175,https://ca.indeed.com/viewjob?jk=8a48fcc1516a50cd&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Kahnawake , QC","$ 78,482 to $ 102,026 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9318691175,Not specified
35,human resources manager,,"March 01, 2024",2024-06-29,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 01, 2024",Oceans Fresh Food Market,Brampton (ON),Salary: $57.00 to $60.00 hourly (to be negotiated),2818330,,"{'Language Requirement': 'English', 'Experience Requirement': '5 years or more', 'Benefits': ['Free parking available']}","150 West Drive suite 104 Brampton , ON L6T 4P9",$ 57.00 to $ 60.00 HOUR hourly (To be negotiated) / 37.5 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2818330,"Benefits:
					Other benefits"
36,human resources manager,,"June 13, 2024",Not specified,,,,"June 13, 2024",XCMG Canada Ltd.,Stony Plain (AB),"Salary: $85,000.00 to $95,000.00 annually",9322156362,https://ca.indeed.com/viewjob?jk=8eed35da048039e8&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Stony Plain , AB","$ 85,000 to $ 95,000 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9322156362,Not specified
37,human resources manager,,"June 11, 2024",Not specified,,,,"June 11, 2024",Dan-D-Pak,Richmond (BC),"Salary: $75,000.00 to $90,000.00 annually",9319220834,https://ca.indeed.com/viewjob?jk=e64be08d1543d61d&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Richmond , BC","$ 75,000 to $ 90,000 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9319220834,Not specified
38,"manager, human resources",Title posted on indeed.com -Manager of Human Resources,"June 14, 2024",Not specified,,,,"June 14, 2024",YMCA of Owen Sound Grey Bruce,Owen Sound (ON),Salary: $39.47 to $44.86 hourly,9323879911,https://ca.indeed.com/viewjob?jk=f98264246042cb6d&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Owen Sound , ON",$ 39.47 to $ 44.86 HOUR hourly,Full time,Starts as soon as possible,1 vacancy,indeed.com #9323879911,Not specified
39,"director, human resources",Title posted on Jobillico -Human Resources Manager,"June 06, 2024",2024-07-05,,,,"June 06, 2024",Bédard Ressources inc.,Longueuil (QC),"Salary: $100,000.00 annually",12500959,https://www.jobillico.com/en/job-offer/bedard-ressources-inc/human-resources-manager-/12500959?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Longueuil , QC","$ 100,000 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #12500959,In-house position at the agency
40,human resources manager,,"June 17, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 17, 2024",Nour Private Wealth Inc.,Oakville (ON),"Salary: $60,000.00 annually",2960053,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Vision care benefits', 'Bonus', 'Group insurance benefits', 'Registered Retirement Savings Plan (RRSP)', 'Free parking available', 'Other benefits']}","2845 bristol circle Oakville , ON L6H 6X5","$ 60,000 YEAR annually / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2960053,"Benefits:
					Health benefits, Financial benefits, Other benefits"
41,human resources manager,"Title posted on ApplyToEducation -Human Resources Coordinator - Wellness, Health and Safety","June 22, 2024",2024-08-21,,,,"June 22, 2024",School District #83 (North Okanagan-Shuswap),Salmon Arm (BC),Salary not available,2780928,https://network.applytoeducation.com/Applicant/jobposting/jobdetails.aspx?JOB_POSTING_ID=715d6c58-ebdc-4fbe-b47e-85b922152bde&amp;PAGE=1&amp;locale=en&amp;maf=0,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Salmon Arm , BC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,ApplyToEducation #2780928,Not specified
42,human resources manager,,"June 22, 2024",Not specified,,,,"June 22, 2024",ITN Food Corporation,Vaughan (ON),Salary not available,9334136169,https://ca.indeed.com/viewjob?jk=9d5965b2aea6d11b&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Vaughan , ON",Not available,Full time,Starts as soon as possible,1 vacancy,indeed.com #9334136169,Not specified
43,human resources manager,,"June 12, 2024",Not specified,,,,"June 12, 2024",Aqua Fast Flush Ltd.,Binbrook (ON),"Salary: $80,000.00 annually",9320358224,https://ca.indeed.com/viewjob?jk=c7a5ff7f9f2d20b8&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Binbrook , ON","$ 80,000 YEAR annually",Full time,Starts as soon as possible,1 vacancy,indeed.com #9320358224,Not specified
44,"manager, human resources",Title posted on Monster -HR Manager,"June 21, 2024",2024-07-22,,,,"June 21, 2024",Crystal Fountains Inc.,Vaughan (ON),Salary not available,WDycfpiRms,https://job-openings.monster.ca/hr-manager-vaughan-on-ca-crystal-fountains-inc/0f0e03b2-dcb7-4db1-8638-b9a63f1cff88?mescoid=1100028001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Vaughan , ON",Not available,Term or contract Part time,Starts as soon as possible,1 vacancy,Monster #WDycfpiRms,Not specified
45,human resources manager,,"April 11, 2024",2024-07-06,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 11, 2024",Amir Quality Meats Inc.,Various locations,Salary: $55.38 hourly,2872332,,"{'Language Requirement': 'English', 'Experience Requirement': '5 years or more', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Bonus', 'Free parking available', 'Paid time off (volunteering or personal days)', 'Wellness program']}","Various locations Brampton , , ON Arthur , , ON",$ 55.38 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2872332,"Benefits:
					Health benefits, Financial benefits, Other benefits"
46,"manager, human resources","Title posted on Monster -HR Manager - Directeur des ressources humaines - RDP, QC","June 02, 2024",2024-07-03,,,,"June 02, 2024",INNER CIRCLE AGENCY,Montréal (QC),Salary not available,4542701,https://job-openings.monster.ca/hr-manager-directeur-des-ressources-humaines-rdp-qc-montreal-qc-ca-inner-circle-agency/0fdddf0f-1874-4b65-ab6a-180f8ab21763?mescoid=1100028001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,Monster #4542701,Not specified
47,"manager, human resources",Title posted on Monster -Human Resources Manager,"June 13, 2024",2024-07-14,,,,"June 13, 2024",Boutique 1861,Montréal (QC),Salary not available,ce576fb2-0eca-402c-b6ae-d2852ea321b7,https://job-openings.monster.ca/human-resources-manager-montréal-qc-ca-boutique-1861/f53a3ede-ac6b-4514-ad82-61c12af8584d?mescoid=1100028001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #ce576fb2-0eca-402c-b6ae-d2852ea321b7,Not specified
48,human resources manager,,"June 24, 2024",Not specified,,,,"June 24, 2024","Participation House, Markham",Markham (ON),"Salary: $90,000.00 annually",9335671354,https://ca.indeed.com/viewjob?jk=413dafae2636c2a6&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Markham , ON","$ 90,000 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9335671354,Not specified
49,human resources manager,,"June 13, 2024",Not specified,,,,"June 13, 2024",Chalice (Canada),Bedford (NS),Salary not available,9322135575,https://ca.indeed.com/viewjob?jk=9eabd5aaface2047&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Bedford , NS",Not available,Full time,Starts as soon as possible,1 vacancy,indeed.com #9322135575,Not specified
50,disability case manager - human resources,"Title posted on Jobillico -PASS - Human Resources, Disability Management Specialist - Attendance Support & Wellness","June 15, 2024",2024-07-14,,,,"June 15, 2024",Waterloo Catholic District School Board,Kitchener (ON),Salary not available,14023176,https://www.jobillico.com/en/job-offer/waterloo-catholic-district-school-board/pass-human-resources-disability-management-specialist-attendance-support-amp-wellness/14023176?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Kitchener , ON",Not available,Full time,Starts as soon as possible,1 vacancy,Jobillico #14023176,Not specified
