,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
10,tutor - elementary school subjects,Title posted on Jobillico -Summer School - Tutor - High School - Math Science - Additional Positions Required,"June 12, 2024",2024-07-11,,,,"June 12, 2024",Foothills School Division,Okotoks (AB),Salary not available,13994373,https://www.jobillico.com/en/job-offer/foothills-school-divisionloodwm/2024-summer-school-tutor-high-school-math-science-additional-positions-required/13994373?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Okotoks , AB",Not available,Term or contract Full time,Starts as soon as possible,1 vacancy,Jobillico #13994373,Not specified
11,tutor - elementary school subjects,Title posted on Jobillico -Tutor Pool,"May 31, 2024",2024-06-29,,,,"May 31, 2024",Keewatin-Patricia District School Board,Dryden (ON),Salary not available,13706565,https://www.jobillico.com/en/job-offer/keewatin-patricia-district-school-board/tutor-pool/13706565?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Dryden , ON",Not available,Term or contract,Starts as soon as possible,1 vacancy,Jobillico #13706565,Not specified
12,tutor - secondary school subjects,,"March 06, 2024",2024-07-04,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 06, 2024",Geek Education,Richmond (BC),Salary: $25.00 hourly,2826675,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Richmond , BC Remote work available",$ 25.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2826675,Not specified
13,tutor - elementary school subjects,Title posted on Jobillico -Tutor in the Classroom,"May 31, 2024",2024-06-29,,,,"May 31, 2024",Hamilton-Wentworth Catholic District School Board,Hamilton (ON),Salary not available,13705932,https://www.jobillico.com/en/job-offer/hamilton-wentworth-catholic-district-school-board/tutor-in-the-classroom/13705932?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Hamilton , ON",Not available,Term or contract,Starts as soon as possible,1 vacancy,Jobillico #13705932,Not specified
14,tutor - elementary school subjects,"Title posted on Jobillico -Indigenous Achievement Tutor - Red Lake, ON","May 31, 2024",2024-06-29,,,,"May 31, 2024",Keewatin-Patricia District School Board,Red Lake (ON),Salary not available,13706595,https://www.jobillico.com/en/job-offer/keewatin-patricia-district-school-board/indigenous-achievement-tutor-red-lake-on/13706595?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Red Lake , ON",Not available,Term or contract,Starts as soon as possible,1 vacancy,Jobillico #13706595,Not specified
15,tutor - secondary school subjects,,"May 21, 2024",2024-06-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 21, 2024",9394-7430 Québec inc.,Brossard (QC),Salary: $18.00 hourly,2904046,,"{'Language Requirement': 'French', 'Experience Requirement': '1 to less than 7 months', 'Benefits': ['Free parking available']}","Brossard , QC",$ 18.00 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as 2024-10-30,2,Job Bank #2904046,"Benefits:
					Other benefits"
16,tutor - elementary school subjects,Title posted on Jobillico -ASL Tutor,"May 31, 2024",2024-06-29,,,,"May 31, 2024",Winnipeg School Division,Winnipeg (MB),Salary not available,13710954,https://www.jobillico.com/en/job-offer/winnipeg-school-division/asl-tutor/13710954?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Winnipeg , MB",Not available,Term or contract,Starts as soon as possible,1 vacancy,Jobillico #13710954,Not specified
17,tutor - secondary school subjects,,"May 28, 2024",2024-06-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 28, 2024",JM Education Coquitlam Ltd.,Coquitlam (BC),Salary: $20.00 to $27.00 hourly (to be negotiated),2932409,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","3020 Lincoln Ave. suite 107 Coquitlam , BC V3B 6B4",$ 20.00 to $ 27.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2932409,"Evening, Night, Weekend, Overtime, Early Morning, Morning"
18,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445631,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445631,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445631,Not specified
19,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445619,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445619,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445619,Not specified
20,tutor - secondary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau secondaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Boucherville (QC),Salary: $20.00 hourly,445611,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445611,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Boucherville , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445611,Not specified
21,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445622,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445622,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445622,Not specified
22,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445614,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445614,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445614,Not specified
23,tutor - secondary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau secondaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Boucherville (QC),Salary: $20.00 hourly,445630,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445630,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Boucherville , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445630,Not specified
24,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445606,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445606,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445606,Not specified
25,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445606,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445606,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445606,Not specified
26,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445610,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445610,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445610,Not specified
27,tutor - secondary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau secondaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Boucherville (QC),Salary: $20.00 hourly,445607,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445607,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Boucherville , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445607,Not specified
28,tutor - elementary school subjects,Title posted on Québec emploi -Tuteur tutrice au niveau primaire,"May 29, 2024",2024-07-01,,,,"May 29, 2024",SOSprof inc.,Montréal (QC),Salary: $20.00 hourly,445617,https://www.quebecemploi.gouv.qc.ca/plateforme-emploi/?lang=en&ide_poste=445617,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 HOUR hourly / 10 hours per week,Permanent employment Part time,Starts as soon as 2024-06-29,10,Québec emploi #445617,Not specified
29,tutor - elementary school subjects,Title posted on Jobillico -Tuteur Tutrice scolaire pour le primaire et le secondaire - Emploi tutorat,"May 29, 2024",2024-06-27,,,,"May 29, 2024",Tutorat Pro,Blainville (QC),Salary: $17.00 to $25.00 hourly,4650753,https://www.jobillico.com/en/job-offer/tutorat-pro/tuteur-tutrice-scolaire-pour-le-primaire-et-le-secondaire-emploi-tutorat/4650753?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Blainville , QC",$ 17.00 to $ 25.00 HOUR hourly,Term or contract Part time,Starts as soon as possible,5,Jobillico #4650753,Not specified
30,tutor - secondary school subjects,,"May 22, 2024",2024-06-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 22, 2024",Reliance Learning Academy Inc.,Surrey (BC),Salary: $21.00 hourly,2929162,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","Surrey , BC",$ 21.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2929162,"Day, Evening, Morning"
31,tutor - elementary school subjects,,"May 19, 2024",2024-06-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 19, 2024",Math4me,Vancouver (BC),Salary: $28.00 hourly,2925394,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","3905 Knight St Vancouver , BC V5N 3L8",$ 28.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2925394,"Day, Evening, Weekend, Morning"
32,tutor - secondary school subjects,,"May 17, 2024",2024-06-16,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 17, 2024",SKYWINGS LEARNING INSTITUTE,Abbotsford (BC),Salary: $17.40 hourly,2922992,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Abbotsford , BC",$ 17.40 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2922992,Not specified
33,tutor - secondary school subjects,,"May 08, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 08, 2024",EZRA Maple Ridge Enterprises LTD.,Maple Ridge (BC),Salary: $17.40 to $25.00 hourly (to be negotiated),2910393,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","Maple Ridge , BC",$ 17.40 to $ 25.00 HOUR hourly (To be negotiated) / 30 to 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2910393,To be determined
34,tutor - secondary school subjects,,"March 14, 2024",2024-07-06,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 14, 2024",Zeal Educare Ltd.,Surrey (BC),Salary: $27.60 hourly,2838016,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","Surrey , BC",$ 27.60 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2838016,Day
35,tutor - secondary school subjects,,"March 11, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 11, 2024",ADVANCED LEARNING CENTRE,Surrey (BC),Salary: $27.50 hourly,2832151,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Surrey , BC",$ 27.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2832151,To be determined
36,tutor - secondary school subjects,,"March 08, 2024",2024-06-28,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 08, 2024",VTEACH LEARNING CENTRE CORP.,Edmonton (AB),Salary: $23.00 hourly,2830148,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","1803 91 Street SW #110 Edmonton , AB T6X 0W8",$ 23.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2830148,Not specified
37,tutor - elementary school subjects,,"March 07, 2024",2024-06-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 07, 2024",Luminous Kids,Woodbridge (ON),Salary: $20.00 hourly,2827396,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Woodbridge , ON",$ 20.00 HOUR hourly / 25 to 30 hours per week,Permanent employment Part time,Starts as soon as possible,1 vacancy,Job Bank #2827396,"Evening, Weekend, 16:00 to 21:00"
