,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
10,procurement specialist,,"May 28, 2024",2024-07-26,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 28, 2024",Casic Apparels Inc.,Scarborough (ON),$30.00 hourly,2936054,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","3852 Finch Avenue East, Suite 202 Scarborough , ON M1T 3T9",$ 30.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2936054,Not specified
11,procurement specialist,,"May 22, 2024",2024-07-19,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 22, 2024",North America Construction (1993) Ltd.,Morriston (ON),"$70,000.00 to $75,000.00 annually (to be negotiated)",2929591,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Pension plan', 'Stocks/shares', 'Other benefits']}","21 Queen Street Morriston , ON N0B 2C0","$ 70,000 to $ 75,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2929591,"Benefits:Health benefits, Financial benefits, Other benefits"
12,procurement specialist,,"May 16, 2024",2024-07-13,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 16, 2024",NORTHLAND PROPERTIES CORPORATION,Vancouver (BC),"$76,960.00 annually",2922275,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Group insurance benefits', 'Life insurance', 'Registered Education Savings Plan (RESP)', 'Other benefits']}","310-1755 West Broadway Vancouver , BC V6J 4S5","$ 76,960 YEAR annually / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2922275,"Benefits:Health benefits, Financial benefits, Other benefits"
13,procurement specialist,,"April 30, 2024",2024-07-11,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 30, 2024",Gwillimdale Farms Ltd.,Bradford (ON),"$68,000.00 to $72,000.00 annually (to be negotiated)",2897500,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits']}","Bradford , ON","$ 68,000 to $ 72,000 YEAR annually (To be negotiated) / 40 to 50 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2897500,"Benefits:Health benefits"
14,procurement specialist,,"April 19, 2024",2024-07-14,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 19, 2024",Manitoulin Global Forwarding,Mississauga (ON),$33.65 hourly,2887629,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Vision care benefits', 'Life insurance', 'Other benefits']}","7035 Ordan Drive Mississauga , ON L5T 1T1",$ 33.65 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2887629,"Benefits:Health benefits, Financial benefits, Other benefits"
15,procurement specialist,,"April 11, 2024",2024-07-03,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 11, 2024",Avaria Health and Beauty Corp,Cambridge (ON),$30.00 to $32.00 hourly (to be negotiated),2875674,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","650 Jamieson Parkway Cambridge , ON N3C 0A5",$ 30.00 to $ 32.00 HOUR hourly (To be negotiated) / 35 hours per week,Permanent employment Full time,Starts as soon as 2024-04-12,1 vacancy,Job Bank #2875674,Day
16,procurement specialist,,"April 05, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 05, 2024",Gantry Trucking Ltd.,Surrey (BC),$37.25 hourly,2868513,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Free parking available']}","Surrey , BC",$ 37.25 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2868513,"Benefits:Other benefits"
17,procurement specialist,,"April 04, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 04, 2024",TSD Holding Inc,Surrey (BC),$37.25 hourly,2864675,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Free parking available']}","Surrey , BC",$ 37.25 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2864675,"Benefits:Other benefits"
18,procurement specialist,,"March 27, 2024",2024-07-12,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 27, 2024",GUILD HOME GALLERY INC.,Mississauga (ON),$35.00 hourly,2853501,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Mississauga , ON",$ 35.00 HOUR hourly / 33 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2853501,Not specified
19,procurement specialist,,"March 26, 2024",2024-07-19,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 26, 2024",Art & Carry Inc.,Woodbridge (ON),$33.65 hourly,2846466,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Health care plan']}","Woodbridge , ON",$ 33.65 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2846466,"Benefits:Health benefits"
20,procurement specialist,,"March 08, 2024",2024-07-06,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 08, 2024","Lin Haw International Co., Ltd",Burnaby (BC),$30.00 to $37.00 hourly (to be negotiated),2828700,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Bonus', 'Free parking available']}","Burnaby , BC",$ 30.00 to $ 37.00 HOUR hourly (To be negotiated) / 38 to 40 hours per week,Permanent employment Full time,Starts as soon as 2024-04-10,1 vacancy,Job Bank #2828700,"Benefits:Health benefits, Financial benefits, Other benefits"
21,supply chain specialist - procurement,,"June 07, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 07, 2024",KATEK Canada Inc.,Cornwall (ON),"$55,000.00 to $65,000.00 annually (to be negotiated)",2948294,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Paramedical services coverage', 'Vision care benefits', 'Free parking available', 'Travel insurance', 'Wellness program']}","2880 Marleau Avenue Cornwall , ON K6H 6B5","$ 55,000 to $ 65,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2948294,"Benefits:Health benefits, Other benefits"
22,supply chain specialist - procurement,Title posted on Jobillico -Spécialiste en approvisionnement,"June 11, 2024",2024-07-10,,,,"June 11, 2024",Ville de Laval,Laval (QC),"$86,904.00 to $114,313.00 annually",13989252,https://www.jobillico.com/en/job-offer/ville-de-laval/specialiste-en-approvisionnement/13989252?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Laval , QC","$ 86,904 to $ 114,313 YEAR annually",Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13989252,Not specified
23,supply chain specialist - procurement,,"June 05, 2024",2024-07-14,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Empowerment Technologies Inc.,Niagara-on-the-Lake (ON),$32.50 to $35.00 hourly (to be negotiated),2946302,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': ['Dental plan', 'Health care plan', 'Paramedical services coverage', 'Group insurance benefits', 'Free parking available', 'Learning/training paid by employer', 'Team building opportunities', 'Parking available']}","Niagara-on-the-Lake , ON",$ 32.50 to $ 35.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2946302,"Benefits:Health benefits, Financial benefits, Other benefits"
24,supply chain specialist - procurement,Title posted on AgCareers.com -Senior Product Architect,"June 26, 2024",Not specified,,,,"June 26, 2024",Farm Credit Canada,Regina (SK),Salary not available,961055,https://www.agcareers.com/farm-credit-canada/senior-product-architect-job-961055.cfm,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Regina , SK",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,AgCareers.com #961055,Not specified
25,supply chain specialist - procurement,Title posted on AgCareers.com -Architecte principal de produits,"June 26, 2024",Not specified,,,,"June 26, 2024",Farm Credit Canada,Regina (SK),Salary not available,961057,https://www.agcareers.com/farm-credit-canada/architecte-principal-de-produits-job-961057.cfm,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Regina , SK",Not available,Permanent employment Full time,Starts as soon as possible,1 vacancy,AgCareers.com #961057,Not specified
26,supply chain specialist - procurement,,"May 25, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 25, 2024",Trebley Warehousing Ltd.,Dartmouth (NS),"$56,500.00 to $60,000.00 annually (to be negotiated)",2932288,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits']}","10 Vidito Drive Dartmouth , NS B3B 1P9","$ 56,500 to $ 60,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2932288,"Benefits:Health benefits"
27,supply chain specialist - procurement,Title posted on JobsMedia.ca -Responsable de la planification et de l'approvisionnement,"June 11, 2024",2024-07-11,,,,"June 11, 2024",brh réseau d?experts,Location,Salary not available,104662,https://lemarche.co/fr/offre/responsable-de-la-planification-et-de-lapprovisionnement/104662?utm_campaign=jobbank_jobs_apply&utm_source=jobbank_jobs_apply&utm_medium=organic,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}",Saint-Édouard-de-Lotbinière,Not available,Full time,Starts as soon as possible,1 vacancy,JobsMedia.ca #104662,Not specified
28,supply chain specialist - procurement,,"May 21, 2024",2024-07-24,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 21, 2024",IR Canada Sales and Service,Mississauga (ON),$41.02 hourly,2927088,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Paramedical services coverage', 'Vision care benefits', 'Pension plan']}","Mississauga , ON",$ 41.02 HOUR hourly / 37.5 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2927088,"Benefits:Health benefits, Financial benefits"
29,supply chain specialist - procurement,,"May 09, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 09, 2024",Marshall Land Systems Canada Inc.,Moncton (NB),$25.00 to $35.00 hourly (to be negotiated),2912304,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Disability benefits', 'Health care plan', 'Paramedical services coverage', 'Life insurance', 'Registered Retirement Savings Plan (RRSP)', 'Maternity and parental benefits', 'Free parking available', 'Learning/training paid by employer', 'Paid time off (volunteering or personal days)']}","66 English Drive Moncton , NB E1E 4G1",$ 25.00 to $ 35.00 HOUR hourly (To be negotiated) / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2912304,"Benefits:Health benefits, Financial benefits, Long term benefits, Other benefits"
30,supply chain specialist - procurement,,"April 01, 2024",2024-07-11,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 01, 2024",THKC Inc.,Mississauga (ON),$33.80 hourly,2859489,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Mississauga , ON Remote work available",$ 33.80 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2859489,"Day, Evening, Weekend, Overtime, On Call, Flexible Hours, Morning"
