,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
13,retail buyer,,"June 17, 2024",2024-07-17,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 17, 2024",127 ST. LIQUOR,Edmonton (AB),$29.50 hourly,2962635,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Edmonton , AB",$ 29.50 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2962635,Not specified
14,retail buyer,,"June 15, 2024",2024-07-15,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 15, 2024",Wainwright Cannabis,Wainwright (AB),$29.50 hourly,2962633,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Wainwright , AB",$ 29.50 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2962633,Not specified
15,senior buyer - retail or wholesale,,"June 24, 2024",2024-07-24,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 24, 2024",Auld Phillips Ltd,Chilliwack (BC),"$53,000.00 to $70,000.00 annually (to be negotiated)",2970735,,"{'Language Requirement': 'English', 'Experience Requirement': '5 years or more', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits', 'Bonus', 'Registered Retirement Savings Plan (RRSP)', 'Deferred Profit Sharing Plan (DPSP)', 'Other benefits']}","8040 Evans Rd Chilliwack , BC V2R 5R8","$ 53,000 to $ 70,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970735,"Benefits:Health benefits, Financial benefits, Other benefits"
16,buyer - retail,,"March 30, 2024",2024-07-12,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 30, 2024",Carnex,Mississauga (ON),$30.00 hourly,2858907,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Mississauga , ON",$ 30.00 HOUR hourly / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2858907,Not specified
17,retail buyer,,"April 10, 2024",2024-07-13,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 10, 2024",SILVER CITY FOOD MARKET TWO,Ottawa (ON),$31.00 hourly,2873797,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","289 QUEEN MARY STREET Ottawa , ON K1K 1X1",$ 31.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2873797,"Day, Evening, Shift, Overtime, On Call, Morning"
18,buyer - retail,Title posted on Jobillico -Acheteur - commerce de détail,"June 12, 2024",2024-07-11,,,,"June 12, 2024",Sports Experts Royalmount,Mont-Royal (QC),"$45,000.00 to $60,000.00 annually",13792602,https://www.jobillico.com/en/job-offer/sports-experts-royalmount/acheteur-commerce-de-detail/13792602?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Mont-Royal , QC","$ 45,000 to $ 60,000 YEAR annually",Permanent employment,Starts as soon as possible,1 vacancy,Jobillico #13792602,Not specified
19,retail buyer,,"May 31, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 31, 2024",Royal Furniture and Mattress,Brampton (ON),$30.00 hourly,2940778,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Brampton , ON",$ 30.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2940778,Not specified
20,retail buyer,,"May 29, 2024",2024-06-29,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 29, 2024",Fix My Phone,Edmonton (AB),$29.00 hourly,2938657,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Edmonton , AB",$ 29.00 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2938657,Not specified
21,retail buyer,,"May 28, 2024",2024-07-22,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 28, 2024",The Antique Barn LTD,Moose Jaw (SK),$21.15 hourly,2936921,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","Moose Jaw , SK",$ 21.15 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2936921,Not specified
22,retail buyer,,"May 16, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 16, 2024",Iqbal 786876888 Holdings Inc.,Mississauga (ON),$29.74 hourly,2920351,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': []}","4099 Erin Mills Parkway Mississauga , ON L5L 3P9",$ 29.74 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2920351,"Day, Evening, Morning"
23,retail buyer,,"May 07, 2024",2024-07-03,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 07, 2024",102083497 SASKATCHEWAN INC.,Yorkton (SK),$22.50 hourly,2908520,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Other benefits']}","Yorkton , SK",$ 22.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2908520,"Benefits:Other benefits"
24,buyer - retail,,"May 02, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 02, 2024",EVA W L MART INC.,Toronto (ON),$30.00 hourly,2901700,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Toronto , ON",$ 30.00 HOUR hourly / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2901700,Not specified
25,chief buyer,,"June 17, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 17, 2024",GUYCAN PLASTIC LIMITED,Brampton (ON),$32.00 to $34.00 hourly (to be negotiated),2961116,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Brampton , ON",$ 32.00 to $ 34.00 HOUR hourly (To be negotiated) / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2961116,"Day, Evening, Early Morning, Morning"
26,buyer - retail,,"March 30, 2024",2024-07-12,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 30, 2024",Carnex,Mississauga (ON),$30.00 hourly,2858907,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Mississauga , ON",$ 30.00 HOUR hourly / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2858907,Not specified
27,chief buyer,,"March 01, 2024",2024-06-29,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"March 01, 2024",Aerotex Interiors Inc.,Calgary (AB),$28.85 hourly,2820359,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Calgary , AB",$ 28.85 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2820359,Not specified
28,buyer - retail,Title posted on Jobillico -Acheteur - commerce de détail,"June 12, 2024",2024-07-11,,,,"June 12, 2024",Sports Experts Royalmount,Mont-Royal (QC),"$45,000.00 to $60,000.00 annually",13792602,https://www.jobillico.com/en/job-offer/sports-experts-royalmount/acheteur-commerce-de-detail/13792602?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Mont-Royal , QC","$ 45,000 to $ 60,000 YEAR annually",Permanent employment,Starts as soon as possible,1 vacancy,Jobillico #13792602,Not specified
29,buyer - retail,,"May 02, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 02, 2024",EVA W L MART INC.,Toronto (ON),$30.00 hourly,2901700,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Toronto , ON",$ 30.00 HOUR hourly / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2901700,Not specified
30,buyer - retail,,"April 04, 2024",2024-07-26,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 04, 2024",YM Inc.,North York (ON),"$70,000.00 to $80,000.00 annually (to be negotiated)",2863822,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Health care plan', 'Other benefits']}","North York , ON","$ 70,000 to $ 80,000 YEAR annually (To be negotiated) / 40 hours per week",Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2863822,"Benefits:Health benefits, Other benefits"
31,chief buyer - retail or wholesale,,"June 12, 2024",2024-07-12,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 12, 2024",QUALITY OBSESSIONS LTD.,North York (ON),$30.30 hourly,2955943,,"{'Language Requirement': 'English', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","North York , ON",$ 30.30 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2955943,Not specified
32,chief buyer - retail or wholesale,,"May 31, 2024",2024-07-09,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 31, 2024",Radar-Doloretegholor African food distribution Inc.,Oshawa (ON),$45.00 hourly,2942659,,"{'Language Requirement': 'Bilingual', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","30 taunton road east Oshawa , ON L1G 3T7",$ 45.00 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2942659,Not specified
33,chief buyer - retail or wholesale,,"April 13, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 13, 2024",Paraffin Store Limited,Mississauga (ON),$30.00 hourly,2878368,,"{'Language Requirement': 'English', 'Experience Requirement': '3 years to less than 5 years', 'Benefits': ['Free parking available', 'Parking available']}","Mississauga , ON",$ 30.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2878368,"Benefits:Other benefits"
34,senior buyer - retail or wholesale,,"April 02, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 02, 2024",Durabuilt Windows & Doors Inc.,Edmonton (AB),$28.85 hourly,2861462,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Group insurance benefits', 'Other benefits']}","10920 178 Street NW Edmonton , AB T5S 1R7",$ 28.85 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2861462,"Benefits:Financial benefits, Other benefits"
35,chief buyer - retail or wholesale,Title posted on Jobillico -Chef d'équipe d'expérience Entrepôt - Inventaire - Marchandisage au détail,"May 31, 2024",2024-06-29,,,,"May 31, 2024",Princess Auto Ltd,Saint-Hubert (QC),$18.67 to $26.05 hourly,13918095,https://www.jobillico.com/en/job-offer/princess-auto-ltd/chef-d-equipe-d-experience-entrepot-inventaire-marchandisage-au-detail/13918095?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Hubert , QC",$ 18.67 to $ 26.05 HOUR hourly,Permanent employment,Starts as soon as possible,1 vacancy,Jobillico #13918095,Not specified
36,chief buyer,,"June 07, 2024",2024-07-07,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 07, 2024",2534836 Alberta Ltd.,Calgary (AB),$28.85 hourly,2952348,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Calgary , AB",$ 28.85 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2952348,Not specified
37,chief buyer,,"May 23, 2024",2024-07-04,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 23, 2024",1372677 B.C. LTD.,Abbotsford (BC),$26.50 hourly,2930955,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Abbotsford , BC",$ 26.50 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2930955,Not specified
38,chief buyer,Title posted on Jobillico -responsable des achats,"June 04, 2024",2024-07-03,,,,"June 04, 2024",Atelier Jean Guglia & Fils,Montréal (QC),$20.00 to $26.00 hourly,13939026,https://www.jobillico.com/en/job-offer/atelier-jean-guglia-fils/responsable-des-achats/13939026?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Montréal , QC",$ 20.00 to $ 26.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,Jobillico #13939026,Not specified
